category,company,env_relevant,has_metric,sentence,source_file,year
other,OTC_TATLY_ESG,True,False,"Internal Carbon Price (ICP) in India (in line with the EU Emission Trading Scheme) to ensure that new projects Tata Steel Group’s CEO&MD drives the climate action adequately reflect their intrinsic carbon price and also programme for Tata Steel across all geographies, benefits of any carbon reduction.",OTC_TATLY_2022_esg.jsonl,2022
governance,OTC_TATLY_ESG,True,False,"The CEO&MD also chairs the Technology register and quarterly updates of these risks on likelihood, & Innovation Management Committee, which drives impact and status of mitigation strategies are reviewed by the adoption of deep decarbonisation technologies the Risk Management Committee of the Board.",OTC_TATLY_2022_esg.jsonl,2022
governance,OTC_TATLY_ESG,True,False,"In FY 2021-22, a 5 TPD pilot of the South Wales Industrial Cluster (SWIC) to net zero the Apex Risk Committee and Risk Management Committee on our business strategy and financial planning.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"scenarios are – ‘India Role Model’, ‘Late Forced Transition’, to capture CO from Blast Furnace gas; we have also South Wales on biological fermentation to generate 2 ‘Climate Emergency’ and ‘Technology Breakthrough’.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"The Business (SRB) with downstream potential threats from different natural hazards, extreme Tata Steel Europe (The UK and the Netherlands) steelmaking capacity comprising Electric events, and climate change were assessed based on globally Arc Furnaces (EAF) accepted Climate Change Scenarios (RCP 4.5 and RCP 8.5) for Reduce steelmaking carbon emissions in a timeframe of 2030 and 2050.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"We handle planning, state-of-the-art warehouses, use of energy-efficient and sourcing, delivery and logistics of ~100 MnT materials which newer design eco-friendly ships, coastal shipping to reduce include raw materials, finished goods and by-products.",OTC_TATLY_2022_esg.jsonl,2022
vision,OTC_TATLY_ESG,True,False,"Further, towards sustainability, Tata Steel is supporting Task Aspirations of taking the Company’s carbon emissions to Force on Nature In Europe, the Company The Company continues to integrate Biodiversity within its has embraced a target to achieve carbon neutrality of its steel business ecosystem.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"With the advent of electrification of vehicles and of environmental parameters to faster identify probable renewable energy system, the Company is taking efforts to environmental impacts of its operations in order to undertake increase the use of renewable energy along with inclusion of mitigating actions to control environmental pollution.",OTC_TATLY_2022_esg.jsonl,2022
vision,OTC_TATLY_ESG,True,False,Climate Change Health and Safety Management remains the Company’s Climate change is one of the most pressing issue the world foremost priority and we are committed to achieve ‘Zero faces today and the Company recognises its obligation to work Harm’.,OTC_TATLY_2022_esg.jsonl,2022
vision,OTC_TATLY_ESG,True,False,"The all levels to achieve zero harm, achieve zero harm to contract Company is committed to being aligned with India’s Nationally employees by strengthening deployment of contractor safety Determined Contribution (‘NDC’) and the European Union’s management standard, improve competency and capability commitment on climate change.",OTC_TATLY_2022_esg.jsonl,2022
action,OTC_TATLY_ESG,True,False,"In India, the Company has for hazard identification & risk management, improve road & successfully reduced its carbon footprint in past sixteen years rail safety across the Company, excellence in process safety by improving resource efficiency and technology and strives management, and establish industrial hygiene and improve to attain carbon emission intensity of <1.8 tCO /tcs by 2030.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"A novel The Company is signatory to the Task Force on Climate-related initiative, the ‘POD concept’, which involves self-sufficient Financial Disclosures (‘TCFD’) for climate change and has groups of people having self-contained set of skills to do an identified transition risks and opportunities.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"The Company has rolled out an integrated reducing its carbon footprint and in alignment to this, the Asset Management Framework across India operations after Company has significantly progressed towards setting up and considering a similar framework existing in Europe.",OTC_TATLY_2022_esg.jsonl,2022
governance,OTC_TATLY_ESG,True,False,"‘Commercial Excellence’ health, nutrition, water, education, livelihoods, infrastructure, improvement has been acknowledged in the Tata Business sports, disabilities, grassroots governance and empowering the Excellence Model assessment.",OTC_TATLY_2022_esg.jsonl,2022
action,OTC_TATLY_ESG,True,False,"lower consumption of ferro alloys, lime, refractories and TSK achieved the best-ever figures in CO emission intensity specific energy.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"Steel to improve operational efficiency, lower costs, optimize product mix, reduce and recycle waste and energy efficiency.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"The platform niche segments comprising of solar, transmission towers, crash has helped Tata Steel track",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,reduce sales loss from an barriers,OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,True,True,water pipeline with a combined growth of 36% average of 22% in FY 2020-21 to 9% in FY 2021-22.,OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"It endeavours to create value from waste, operating on 3R (Reduce, Reuse, Recycle) principles of circular economy.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,Environmental loss on biodiversity,OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,True,True,"coverage of 100% critical supply chain characteristics of products throughout their life cycle, for a partners for ESG risk assessment are significant targets which large number of its products are declared for the use of all forms part of the business strategy of the Company.",OTC_TATLY_2022_esg.jsonl,2022
vision,OTC_TATLY_ESG,True,False,"Declaration of Human Rights, the UN Principles on Business The Company has aligned its actions with the India National and Human Rights, and the International Labour Organization Biodiversity Targets set in 2014, Aichi Biodiversity Targets set Convention.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"Tata Steel practices social Company’s efforts in biodiversity conservation, Tata Steel has responsibility in all aspects of its business, and continuously set up Biodiversity Management Plans (‘BMPs’) for 13 locations endeavour to communicate with myriad stakeholders to achieve till date.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"With the advent initiatives launched for the communities, in the aftermath of of electrification of vehicles and renewable energy system, the lockdown, are as follows: we are working to increase our renewable energy share along with inclusion of high range electric mobility system.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"TSE’s focus during the year was (STAR) capital investment programme to support the strategic to improve operational stability and respond to demand whilst growth of differentiated, high value products in the automotive, managing the significant pressures on working capital arising lifting and excavating, and energy and power market sectors.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,internal power generation helping to reduce the reliance on TSE is pursuing with its ambition in IJmuiden to reduce CO external energy purchases.,OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,"During the year, the Transformation 2 emissions by five million tonnes a year by 2030 and had programme continued to deliver benefits and TSUK broke a been exploring various technological options to achieve this, number of operational records including weekly production including the capture and storage of CO or a hydrogen route.",OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,False,False,"Tata Steel was also recognized as Best Companies to FY 2021-22, the overall Employee Productivity for the Company Work for in India by Business Today’s BT-Taggd survey",OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,False,True,also increased from 745 tonnes to 854 tonnes of crude steel/ held the top rank in Manufacturing Sector in the survey.,OTC_TATLY_2022_esg.jsonl,2022
action,OTC_TATLY_ESG,True,False,sources of Energy: Hot Strip Mill Jamshedpur • Reduced mill specific power consumption from 115 KWH/ • Projects on Power generation from solar and T(Q2-Q4) in FY 2020-21 to 114.5 KWH/T in FY 2021-22 through non-conventional energy sources gained momentum.,OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,False,True,"Power Plant generation increased by 90% (from 4.60 MW to 8.74 MW, from • Retrofitting of existing cooling tower with S.M.A.R.T. system FY 2020-21 to FY 2021-22).",OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,False,True,Inhouse Power generation at Captive Power Plant increased by 2.29% from 122.06 MW to 124.85 MW (from FY 2020-21 Kalinganagar to FY 2021-22).,OTC_TATLY_2022_esg.jsonl,2022
vision,OTC_TATLY_ESG,True,False,"Handling BOY Wagon • Installation and commissioning of Boom loading facility at • Setting up of Sprinkler system in Solid waste Yard JH3 (at C107BC head end) to increase CDQ availability, as well • Maintaining Ambient temperature in all stackers reclaimer as increase BPTG power generation.",OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,False,True,B enefit- 1694 MW additional power generate per annum by • Elimination of Chute Puncture issues in stacker reclaimer by eliminating BPTG stoppage during CDQ schedule shutdown.,OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,True,True,Maintaining Sinter bin level >60% & maximize online,OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,for quality steel production sinter dispatch to improve Sinter yield,OTC_TATLY_2022_esg.jsonl,2022
other,OTC_TATLY_ESG,True,False,lower specific energy consumption.,OTC_TATLY_2022_esg.jsonl,2022
metric,OTC_TATLY_ESG,True,True,"Mill, Jamshedpur plant 379 MW of renewable power female firefighters 117th Year Integrated Report & Annual Accounts 2023-24 04 05 117th Year Integrated Report & Annual Accounts 2023-24 SShhaappiinngg aa cclleeaanneerr ttoommoorrrrooww Tata Steel is committed to responsible growth, pursuing a decarbonisation roadmap to usher in a sustainable future.",OTC_TATLY_2024_esg.jsonl,2024
other,OTC_TATLY_ESG,True,False,"revenues of £2,706 million, with liquid very deeply and invest significantly in Tata Steel's standalone revenues steel production at 2.99 MT and finding solutions to reduce the carbon for the full year were marginally lower deliveries of 2.80 MT.",OTC_TATLY_2024_esg.jsonl,2024
other,OTC_TATLY_ESG,True,False,"Consequently, emissions compared to traditional water conservation efforts led to zero Imperial College London to invest to progress on its Angul Energy Limited, and The Indian we decided to surrender the mine, steelmaking.",OTC_TATLY_2024_esg.jsonl,2024
metric,OTC_TATLY_ESG,True,True,Limited to source 379 MW of captive significantly reduce our Scope 3 CO innovations.,OTC_TATLY_2024_esg.jsonl,2024
